split,task,partition,target_file,label,period,day,day_num,day_label,batch,sample_id
S4_train_I_val_D1_2,three_class_with_air,test,alcohol\alcohol_95.csv,alcohol,Period_IV,Day 24,24,Period IV Day 24,batch5,alcohol_95
S4_train_I_val_D1_2,three_class_with_air,test,alcohol\alcohol_96.csv,alcohol,Period_IV,Day 24,24,Period IV Day 24,batch5,alcohol_96
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_1.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_1
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_2.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_2
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_3.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_3
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_4.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_4
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_5.csv,acetone,Period_II,Day 1,1,Period II Day 1,batch1,acetone_5
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o1.csv,acetone,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,acetone_o1
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o2.csv,acetone,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,acetone_o2
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o3.csv,acetone,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,acetone_o3
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o4.csv,acetone,Period_I,Day 2 noon,2,Period I Day 2 noon,source,acetone_o4
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o5.csv,acetone,Period_I,Day 2 noon,2,Period I Day 2 noon,source,acetone_o5
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o6.csv,acetone,Period_I,Day 2 noon,2,Period I Day 2 noon,source,acetone_o6
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o7.csv,acetone,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,acetone_o7
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o8.csv,acetone,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,acetone_o8
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o9.csv,acetone,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,acetone_o9
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o10.csv,acetone,Period_I,Day 3 noon,3,Period I Day 3 noon,source,acetone_o10
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o11.csv,acetone,Period_I,Day 3 noon,3,Period I Day 3 noon,source,acetone_o11
S5_train_I_D1_val_D2_3,three_class_with_air,train,acetone\acetone_o12.csv,acetone,Period_I,Day 3 noon,3,Period I Day 3 noon,source,acetone_o12
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\air_1.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,air_1
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\air_2.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,air_2
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\baseline_1.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_1
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\baseline_3.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_3
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\baseline_4.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_4
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\baseline_5.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_5
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\baseline_6.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_6
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\baseline_7.csv,air,Period_I,baseline,0,Period I baseline,source,baseline_7
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\reference_1.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_1
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\reference_2.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_2
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\reference_3.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_3
S5_train_I_D1_val_D2_3,three_class_with_air,train,air\reference_4.csv,air,Period_II,Day 1,1,Period II Day 1,batch1,reference_4
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_1.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_1
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_2.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_2
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_3.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_3
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_4.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_4
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_5.csv,alcohol,Period_II,Day 1,1,Period II Day 1,batch1,alcohol_5
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o1.csv,alcohol,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,alcohol_o1
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o2.csv,alcohol,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,alcohol_o2
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o3.csv,alcohol,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,alcohol_o3
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o4.csv,alcohol,Period_I,Day 2 noon,2,Period I Day 2 noon,source,alcohol_o4
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o5.csv,alcohol,Period_I,Day 2 noon,2,Period I Day 2 noon,source,alcohol_o5
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o6.csv,alcohol,Period_I,Day 2 noon,2,Period I Day 2 noon,source,alcohol_o6
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o7.csv,alcohol,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,alcohol_o7
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o8.csv,alcohol,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,alcohol_o8
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o9.csv,alcohol,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,alcohol_o9
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o10.csv,alcohol,Period_I,Day 3 noon,3,Period I Day 3 noon,source,alcohol_o10
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o11.csv,alcohol,Period_I,Day 3 noon,3,Period I Day 3 noon,source,alcohol_o11
S5_train_I_D1_val_D2_3,three_class_with_air,train,alcohol\alcohol_o12.csv,alcohol,Period_I,Day 3 noon,3,Period I Day 3 noon,source,alcohol_o12
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_6.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_6
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_7.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_7
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_8.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_8
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_9.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_9
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_10.csv,acetone,Period_II,Day 2,2,Period II Day 2,batch1,acetone_10
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_11.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_11
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_12.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_12
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_13.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_13
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_14.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_14
S5_train_I_D1_val_D2_3,three_class_with_air,validation,acetone\acetone_15.csv,acetone,Period_II,Day 3,3,Period II Day 3,batch2,acetone_15
S5_train_I_D1_val_D2_3,three_class_with_air,validation,air\air_3.csv,air,Period_II,Day 2,2,Period II Day 2,batch1,air_3
S5_train_I_D1_val_D2_3,three_class_with_air,validation,air\air_4.csv,air,Period_II,Day 2,2,Period II Day 2,batch1,air_4
S5_train_I_D1_val_D2_3,three_class_with_air,validation,air\air_5.csv,air,Period_II,Day 3,3,Period II Day 3,batch2,air_5
S5_train_I_D1_val_D2_3,three_class_with_air,validation,air\air_6.csv,air,Period_II,Day 3,3,Period II Day 3,batch2,air_6
S5_train_I_D1_val_D2_3,three_class_with_air,validation,air\reference_5.csv,air,Period_II,Day 3,3,Period II Day 3,batch2,reference_5
S5_train_I_D1_val_D2_3,three_class_with_air,validation,air\reference_6.csv,air,Period_II,Day 3,3,Period II Day 3,batch2,reference_6
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_6.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_6
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_7.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_7
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_8.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_8
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_9.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_9
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_10.csv,alcohol,Period_II,Day 2,2,Period II Day 2,batch1,alcohol_10
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_11.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_11
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_12.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_12
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_13.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_13
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_14.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_14
S5_train_I_D1_val_D2_3,three_class_with_air,validation,alcohol\alcohol_15.csv,alcohol,Period_II,Day 3,3,Period II Day 3,batch2,alcohol_15
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_16.csv,acetone,Period_II,Day 4,4,Period II Day 4,batch2,acetone_16
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_17.csv,acetone,Period_II,Day 4,4,Period II Day 4,batch2,acetone_17
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_18.csv,acetone,Period_II,Day 4,4,Period II Day 4,batch2,acetone_18
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_19.csv,acetone,Period_II,Day 4,4,Period II Day 4,batch2,acetone_19
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_20.csv,acetone,Period_II,Day 4,4,Period II Day 4,batch2,acetone_20
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_21.csv,acetone,Period_II,Day 5,5,Period II Day 5,batch2,acetone_21
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_22.csv,acetone,Period_II,Day 5,5,Period II Day 5,batch2,acetone_22
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_23.csv,acetone,Period_II,Day 5,5,Period II Day 5,batch2,acetone_23
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_24.csv,acetone,Period_II,Day 5,5,Period II Day 5,batch2,acetone_24
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_25.csv,acetone,Period_II,Day 5,5,Period II Day 5,batch2,acetone_25
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_26.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_26
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_27.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_27
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_28.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_28
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_29.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_29
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_30.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_30
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_31.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_31
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_32.csv,acetone,Period_II,Day 6,6,Period II Day 6,batch2,acetone_32
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_33.csv,acetone,Period_II,Day 7,7,Period II Day 7,batch2,acetone_33
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_34.csv,acetone,Period_II,Day 7,7,Period II Day 7,batch2,acetone_34
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_35.csv,acetone,Period_II,Day 7,7,Period II Day 7,batch2,acetone_35
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_36.csv,acetone,Period_II,Day 8,8,Period II Day 8,batch2,acetone_36
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_37.csv,acetone,Period_II,Day 8,8,Period II Day 8,batch2,acetone_37
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_38.csv,acetone,Period_II,Day 8,8,Period II Day 8,batch2,acetone_38
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_39.csv,acetone,Period_II,Day 9,9,Period II Day 9,batch2,acetone_39
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_40.csv,acetone,Period_II,Day 9,9,Period II Day 9,batch2,acetone_40
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_41.csv,acetone,Period_II,Day 9,9,Period II Day 9,batch2,acetone_41
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_42.csv,acetone,Period_II,Day 9,9,Period II Day 9,batch2,acetone_42
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_43.csv,acetone,Period_II,Day 9,9,Period II Day 9,batch2,acetone_43
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_44.csv,acetone,Period_II,Day 10,10,Period II Day 10,batch3,acetone_44
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_45.csv,acetone,Period_II,Day 10,10,Period II Day 10,batch3,acetone_45
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_46.csv,acetone,Period_II,Day 10,10,Period II Day 10,batch3,acetone_46
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_47.csv,acetone,Period_II,Day 10,10,Period II Day 10,batch3,acetone_47
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_48.csv,acetone,Period_II,Day 11,11,Period II Day 11,batch3,acetone_48
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_49.csv,acetone,Period_II,Day 11,11,Period II Day 11,batch3,acetone_49
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_50.csv,acetone,Period_II,Day 11,11,Period II Day 11,batch3,acetone_50
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_51.csv,acetone,Period_II,Day 11,11,Period II Day 11,batch3,acetone_51
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_52.csv,acetone,Period_II,Day 12,12,Period II Day 12,batch3,acetone_52
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_53.csv,acetone,Period_II,Day 12,12,Period II Day 12,batch3,acetone_53
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_54.csv,acetone,Period_II,Day 12,12,Period II Day 12,batch3,acetone_54
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_55.csv,acetone,Period_II,Day 12,12,Period II Day 12,batch3,acetone_55
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_56.csv,acetone,Period_II,Day 13,13,Period II Day 13,batch3,acetone_56
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_57.csv,acetone,Period_II,Day 13,13,Period II Day 13,batch3,acetone_57
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_58.csv,acetone,Period_II,Day 14,14,Period II Day 14,batch3,acetone_58
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_59.csv,acetone,Period_II,Day 14,14,Period II Day 14,batch3,acetone_59
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_60.csv,acetone,Period_II,Day 14,14,Period II Day 14,batch3,acetone_60
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_61.csv,acetone,Period_II,Day 15,15,Period II Day 15,batch3,acetone_61
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_62.csv,acetone,Period_II,Day 15,15,Period II Day 15,batch3,acetone_62
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_63.csv,acetone,Period_II,Day 15,15,Period II Day 15,batch3,acetone_63
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_64.csv,acetone,Period_II,Day 17,17,Period II Day 17,batch3,acetone_64
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_65.csv,acetone,Period_II,Day 17,17,Period II Day 17,batch3,acetone_65
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_66.csv,acetone,Period_II,Day 17,17,Period II Day 17,batch3,acetone_66
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_67.csv,acetone,Period_II,Day 17,17,Period II Day 17,batch3,acetone_67
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_68.csv,acetone,Period_II,Day 17,17,Period II Day 17,batch3,acetone_68
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_69.csv,acetone,Period_III,Day 18,18,Period III Day 18,batch4,acetone_69
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_70.csv,acetone,Period_III,Day 18,18,Period III Day 18,batch4,acetone_70
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_71.csv,acetone,Period_III,Day 18,18,Period III Day 18,batch4,acetone_71
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_72.csv,acetone,Period_III,Day 18,18,Period III Day 18,batch4,acetone_72
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_73.csv,acetone,Period_III,Day 18,18,Period III Day 18,batch4,acetone_73
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_74.csv,acetone,Period_III,Day 19,19,Period III Day 19,batch4,acetone_74
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_75.csv,acetone,Period_III,Day 19,19,Period III Day 19,batch4,acetone_75
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_76.csv,acetone,Period_III,Day 19,19,Period III Day 19,batch4,acetone_76
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_77.csv,acetone,Period_III,Day 20,20,Period III Day 20,batch4,acetone_77
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_78.csv,acetone,Period_III,Day 20,20,Period III Day 20,batch4,acetone_78
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_79.csv,acetone,Period_III,Day 20,20,Period III Day 20,batch4,acetone_79
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_80.csv,acetone,Period_III,Day 20,20,Period III Day 20,batch4,acetone_80
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_81.csv,acetone,Period_III,Day 21,21,Period III Day 21,batch4,acetone_81
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_82.csv,acetone,Period_III,Day 21,21,Period III Day 21,batch4,acetone_82
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_83.csv,acetone,Period_III,Day 21,21,Period III Day 21,batch4,acetone_83
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_84.csv,acetone,Period_III,Day 21,21,Period III Day 21,batch4,acetone_84
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_85.csv,acetone,Period_IV,Day 22,22,Period IV Day 22,batch5,acetone_85
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_86.csv,acetone,Period_IV,Day 22,22,Period IV Day 22,batch5,acetone_86
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_87.csv,acetone,Period_IV,Day 22,22,Period IV Day 22,batch5,acetone_87
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_88.csv,acetone,Period_IV,Day 22,22,Period IV Day 22,batch5,acetone_88
S5_train_I_D1_val_D2_3,three_class_with_air,test,acetone\acetone_89.csv,acetone,Period_IV,Day 23,23,Period IV Day 23,batch5,acetone_89
